Parallel {
Buy 8850  AUKV @ 91.77 #+15145559425
Buy 11980  AGOG @ 61.43 #+15145550234
Buy 16230  AGOG @ 56.52 #+15145558754
Buy 550  ABLE @ 16.98 #+15145559427
Sell 5980  AVAB @ 209.61 #+15145559305
Sell 7380  AUKV @ 165.86 #+15145551109
Buy 6000  AKZOY @ 107.49 #+15145554019
Buy 380  ABLE @ 17.16 #+15145555017
Sell 2910  AVAB @ 211.64 #+15145557288
Sell 9520  AUKV @ 162.28 #+15145553152
Sell 9000  AUKV @ 161.91 #+15145558889
Sell 10150  AUKV @ 162.3 #+15145552288
Buy 5200  AKZOY @ 106.93 #+15145554010
Buy 10770  AVAB @ 209.98 #+15145553859
Sell 14880  AGOG @ 56.48 #+15145551518
Sell 13700  AUKV @ 162.95 #+15145555552
Buy 12670  AGOG @ 56.25 #+15145559484
Buy 7840  AVAB @ 203.59 #+15145556249
Buy 7560  AUKV @ 161.25 #+15145555336
Sell 5200  AKZOY @ 106.52 #+15145552349
Buy 410  ABLE @ 17.21 #+15145559498
Buy 9690  AVAB @ 197.79 #+15145557165
Buy 6240  AVAB @ 200.94 #+15145558814
Buy 4640  AKZOY @ 106.63 #+15145550827
Sell 11690  AUKV @ 159.25 #+15145550045
Buy 15960  AUKV @ 158.91 #+15145552245
Buy 580  ABLE @ 17.54 #+15145559148
Sell 18060  AUKV @ 161.2 #+15145559841
Buy 4880  AKZOY @ 105.95 #+15145558588
Sell 440  ABLE @ 17.59 #+15145551876
Buy 430  ABLE @ 17.43 #+15145554676
Sell 14310  AGOG @ 56.51 #+15145556617
Sell 8220  AUKV @ 155.62 #+15145555240
Sell 6240  AKZOY @ 106.01 #+15145557217
Sell 5790  AKZOY @ 105.82 #+15145551007
Sell 24790  AUKV @ 162.82 #+15145550929
Sell 9500  AVAB @ 203.14 #+15145552077
Buy 25500  AGOG @ 56.74 #+15145553469
Buy 9780  AVAB @ 196.61 #+15145556656
Buy 17390  AKZOY @ 104.96 #+15145551418
Sell 25980  AGOG @ 56.86 #+15145557968
Buy 14850  AGOG @ 56.65 #+15145554649
Sell 9890  AVAB @ 191.24 #+15145556297
Sell 9070  AKZOY @ 104.78 #+15145557857
Buy 450  ABLE @ 17.43 #+15145552679
Buy 6450  AVAB @ 193.33 #+15145557069
Sell 13760  AUKV @ 163.02 #+15145559580
Sell 17810  AGOG @ 55.68 #+15145556322
Buy 390  ABLE @ 17.35 #+15145550999
Sell 5260  AUKV @ 162.92 #+15145551786
Buy 33830  AGOG @ 55.99 #+15145559583
Buy 23140  AGOG @ 56.14 #+15145552397
Sell 12000  AUKV @ 159.4 #+15145551765
Sell 12580  AUKV @ 166.7 #+15145553611
Buy 18870  AGOG @ 54.92 #+15145551414
Buy 4080  AKZOY @ 105.17 #+15145558405
Buy 410  ABLE @ 17.35 #+15145550774
Buy 4160  AKZOY @ 105.07 #+15145556903
Sell 11460  AUKV @ 171.46 #+15145552318
Buy 510  ABLE @ 17.33 #+15145555565
Buy 11660  AUKV @ 176.59 #+15145554982
Buy 10050  AUKV @ 171.63 #+15145558011
Sell 21450  AGOG @ 54.93 #+15145551504
Sell 6220  AVAB @ 192.73 #+15145555530
Sell 12000  AUKV @ 169.47 #+15145551050
Sell 490  ABLE @ 17.46 #+15145554887
Sell 740  ABLE @ 17.52 #+15145555814
Sell 11770  AVAB @ 193.25 #+15145550676
Sell 23620  AGOG @ 54.97 #+15145550051
Sell 17100  AGOG @ 54.17 #+15145559917
Sell 4770  AVAB @ 197.4 #+15145558613
Buy 380  ABLE @ 17.68 #+15145553778
Sell 7300  AUKV @ 172.36 #+15145551326
Buy 640  ABLE @ 17.52 #+15145558639
Sell 7550  AUKV @ 171.42 #+15145553971
Buy 420  ABLE @ 17.31 #+15145557603
Sell 7050  AKZOY @ 104.67 #+15145559457
Sell 530  ABLE @ 17.71 #+15145558882
Buy 11210  AKZOY @ 104.73 #+15145556962
Buy 6030  AKZOY @ 105.22 #+15145550040
Buy 8390  AUKV @ 172.75 #+15145553695
Buy 6640  AKZOY @ 105.65 #+15145553724
Buy 7000  AKZOY @ 106.41 #+15145558583
Buy 20750  AGOG @ 54.21 #+15145550972
Sell 12630  AUKV @ 170.4 #+15145554009
Sell 19290  AGOG @ 54.19 #+15145557647
Buy 7230  AKZOY @ 106.75 #+15145553431
Sell 8390  AVAB @ 188.44 #+15145552080
Sell 9680  AVAB @ 188.31 #+15145559541
Buy 18430  AGOG @ 54.18 #+15145554932
Sell 12320  AKZOY @ 107.12 #+15145556401
Buy 28990  AGOG @ 54.19 #+15145558835
Sell 9160  AVAB @ 193.1 #+15145550667
Sell 450  ABLE @ 17.74 #+15145556209
Sell 450  ABLE @ 17.72 #+15145551951
Buy 9160  AUKV @ 172.68 #+15145551431
Sell 12040  AVAB @ 191.64 #+15145555009
Sell 470  ABLE @ 18.07 #+15145553399
Buy 7050  AKZOY @ 106.95 #+15145556019
Sell 430  ABLE @ 18.1 #+15145558655
Buy 12950  AVAB @ 188.47 #+15145552481
Sell 2560  AKZOY @ 107.17 #+15145554833
Sell 3570  AVAB @ 192.21 #+15145551873
Sell 3950  AVAB @ 194.62 #+15145553051
Sell 8850  AVAB @ 196.08 #+15145551916
Sell 5630  AKZOY @ 107.01 #+15145558346
Buy 15440  AKZOY @ 107 #+15145558586
Buy 7080  AVAB @ 195.87 #+15145556673
Sell 550  ABLE @ 18.21 #+15145556499
Sell 19600  AUKV @ 172.15 #+15145550182
Sell 9250  AVAB @ 193.34 #+15145552233
Buy 18270  AGOG @ 53.7 #+15145558244
Sell 4400  AKZOY @ 107.14 #+15145552791
Buy 10710  AVAB @ 194.24 #+15145557055
Buy 1610  AKZOY @ 106.84 #+15145555658
Buy 5120  AVAB @ 194.82 #+15145558375
Sell 3150  AKZOY @ 106.8 #+15145557730
Buy 8330  AUKV @ 161.43 #+15145556907
Buy 430  ABLE @ 17.98 #+15145557654
Sell 3840  AKZOY @ 106.45 #+15145555659
Sell 7960  AVAB @ 191.7 #+15145553501
Sell 3710  AKZOY @ 106.29 #+15145557415
Buy 20910  AGOG @ 54.26 #+15145556192
Buy 3480  AUKV @ 159.63 #+15145550106
Sell 23360  AGOG @ 54.9 #+15145557587
Buy 6240  AKZOY @ 106.79 #+15145553875
Sell 3620  AVAB @ 190.96 #+15145554870
Sell 470  ABLE @ 18.05 #+15145551024
Sell 12320  AVAB @ 187.07 #+15145559593
Sell 430  ABLE @ 18.1 #+15145551873
Sell 17210  AGOG @ 54.94 #+15145555037
Sell 23190  AGOG @ 54.02 #+15145554382
Buy 4650  AKZOY @ 107.62 #+15145556433
Sell 3230  AKZOY @ 108.05 #+15145552768
Buy 13330  AVAB @ 175.04 #+15145553206
Sell 23480  AGOG @ 50.65 #+15145554836
Buy 3620  AVAB @ 174.38 #+15145559423
Buy 18460  AGOG @ 55.56 #+15145554559
Buy 11690  AUKV @ 159.2 #+15145554101
Sell 4570  AKZOY @ 108.09 #+15145554503
Sell 6200  AVAB @ 175.75 #+15145552320
Buy 8670  AVAB @ 175.25 #+15145559017
Buy 39920  AGOG @ 54.67 #+15145555474
Sell 14500  AVAB @ 171.02 #+15145554917
Sell 440  ABLE @ 18.14 #+15145551498
Sell 9060  AUKV @ 156.39 #+15145556667
Buy 11820  AGOG @ 55.72 #+15145550820
Buy 10130  AGOG @ 55.59 #+15145553929
Sell 4800  AKZOY @ 108.51 #+15145556796
Sell 510  ABLE @ 18.01 #+15145556255
Sell 6510  AUKV @ 154.19 #+15145550463
Buy 14940  AGOG @ 55.02 #+15145553676
Buy 10470  AVAB @ 174.48 #+15145558277
Sell 590  ABLE @ 17.96 #+15145552678
Sell 370  ABLE @ 17.68 #+15145559994
Buy 390  ABLE @ 17.83 #+15145554435
Buy 18430  AGOG @ 56.45 #+15145558516
Sell 490  ABLE @ 17.69 #+15145554518
Sell 520  ABLE @ 17.56 #+15145553786
Sell 580  ABLE @ 17.44 #+15145555400
Buy 520  ABLE @ 17.35 #+15145552016
Buy 2590  AKZOY @ 108.49 #+15145553342
Sell 3200  AVAB @ 165.5 #+15145554469
Sell 14320  AGOG @ 55.55 #+15145553799
Sell 9910  AUKV @ 158.63 #+15145558249
Buy 12820  AVAB @ 168.47 #+15145553052
Buy 5480  AVAB @ 172.44 #+15145557749
Sell 6960  AUKV @ 155.55 #+15145555351
Buy 12940  AVAB @ 169.65 #+15145558955
Sell 7440  AUKV @ 156.07 #+15145554487
Sell 530  ABLE @ 17.24 #+15145553996
Buy 6660  AVAB @ 171.2 #+15145550384
Sell 8420  AVAB @ 174.35 #+15145555686
Buy 6390  AUKV @ 156.58 #+15145557075
Buy 500  ABLE @ 17.02 #+15145550975
Buy 12760  AVAB @ 174.55 #+15145558314
Sell 9480  AUKV @ 153.71 #+15145556917
Buy 2680  AKZOY @ 108.35 #+15145550615
Buy 600  ABLE @ 16.97 #+15145550862
Sell 520  ABLE @ 17.11 #+15145550799
Buy 15990  AUKV @ 149.08 #+15145553732
Sell 11480  AUKV @ 149.3 #+15145551131
Sell 530  ABLE @ 17.15 #+15145558124
Buy 3440  AKZOY @ 107.77 #+15145556485
Buy 12620  AGOG @ 54.61 #+15145554412
Buy 3400  AUKV @ 150.53 #+15145558945
Buy 5550  AKZOY @ 107.46 #+15145553383
Buy 760  ABLE @ 17.15 #+15145553305
Buy 500  ABLE @ 17.21 #+15145556470
Buy 520  ABLE @ 17.09 #+15145554647
Buy 4020  AUKV @ 156.45 #+15145553116
Sell 4920  AKZOY @ 107.76 #+15145555371
Buy 5500  AVAB @ 175.55 #+15145554868
Sell 950  ABLE @ 16.97 #+15145555345
Sell 19500  AGOG @ 56.31 #+15145555724
Buy 19540  AGOG @ 56.36 #+15145550555
Buy 6710  AUKV @ 156.65 #+15145559510
Sell 4640  AKZOY @ 107.96 #+15145551249
Buy 4440  AKZOY @ 108.55 #+15145554241
Buy 4330  AKZOY @ 109 #+15145554436
Buy 11510  AVAB @ 175.51 #+15145559233
Sell 8250  AKZOY @ 108.74 #+15145552069
Buy 980  ABLE @ 17.25 #+15145558576
Buy 10720  AVAB @ 174.81 #+15145554149
Sell 11370  AUKV @ 152.43 #+15145551029
Buy 4650  AKZOY @ 108.31 #+15145558565
Buy 10260  AUKV @ 146.85 #+15145556439
Sell 26190  AGOG @ 54.45 #+15145552820
Sell 5710  AKZOY @ 108.99 #+15145559444
Buy 610  ABLE @ 17.38 #+15145556201
Sell 540  ABLE @ 17.34 #+15145559088
Sell 7040  AUKV @ 145.82 #+15145553547
Buy 26130  AGOG @ 56.29 #+15145558346
Sell 670  ABLE @ 17.4 #+15145552985
Buy 9420  AUKV @ 142.62 #+15145550465
Sell 6490  AVAB @ 171.31 #+15145553600
Buy 530  ABLE @ 17.79 #+15145556155
Sell 4070  AUKV @ 146.04 #+15145556203
Buy 9120  AVAB @ 176.4 #+15145554792
Buy 5000  AKZOY @ 109 #+15145558761
Sell 610  ABLE @ 17.83 #+15145552023
Sell 780  ABLE @ 17.73 #+15145550289
Buy 8110  AUKV @ 143.65 #+15145554192
Buy 4880  AKZOY @ 108.51 #+15145555466
Sell 19620  AGOG @ 55.62 #+15145556143
Sell 25330  AGOG @ 56.03 #+15145550272
Buy 2520  AVAB @ 172.31 #+15145554766
Sell 4490  AKZOY @ 108.6 #+15145551203
Buy 4320  AKZOY @ 108.61 #+15145554531
Buy 630  ABLE @ 17.76 #+15145556672
Buy 28110  AGOG @ 55.55 #+15145555638
Sell 4910  AKZOY @ 108.46 #+15145556265
Buy 37230  AGOG @ 56.39 #+15145557948
Sell 5440  AKZOY @ 108.46 #+15145551433
Sell 10060  AVAB @ 172.89 #+15145553295
Buy 7230  AKZOY @ 108.26 #+15145553568
Sell 13690  AUKV @ 144.62 #+15145553107
Sell 7260  AUKV @ 146.51 #+15145557371
Buy 6540  AUKV @ 148.6 #+15145550168
Buy 23520  AGOG @ 54.52 #+15145556418
Sell 7000  AUKV @ 144.83 #+15145553504
Sell 10180  AVAB @ 165.35 #+15145558006
Buy 32630  AGOG @ 55.81 #+15145556050
Buy 600  ABLE @ 17.59 #+15145550620
Buy 5610  AKZOY @ 108 #+15145555682
Sell 18320  AGOG @ 57.41 #+15145557601
Sell 43600  AGOG @ 57.62 #+15145553573
Buy 16700  AVAB @ 163.66 #+15145559784
Sell 5930  AKZOY @ 107.54 #+15145551876
Buy 5440  AVAB @ 165.86 #+15145553051
Buy 13240  AKZOY @ 106.96 #+15145556455
Buy 9530  AUKV @ 150.66 #+15145558970
Buy 21130  AUKV @ 146.22 #+15145552700
Buy 9580  AUKV @ 146.34 #+15145553020
Sell 11720  AVAB @ 162.28 #+15145554026
Buy 610  ABLE @ 17.81 #+15145554610
Buy 9800  AKZOY @ 106.72 #+15145551043
Sell 36530  AGOG @ 58.38 #+15145559971
Buy 10480  AKZOY @ 106.61 #+15145559355
Buy 28160  AKZOY @ 106.69 #+15145559706
Buy 860  ABLE @ 17.82 #+15145555422
Sell 29030  AGOG @ 57.69 #+15145554665
Buy 11000  AUKV @ 148.83 #+15145556924
Sell 6320  AVAB @ 161.91 #+15145555519
Buy 9150  AKZOY @ 106.66 #+15145554629
Buy 12560  AUKV @ 147.1 #+15145559845
Buy 11250  AUKV @ 146.06 #+15145552158
Sell 18010  AKZOY @ 107.31 #+15145559963
Buy 7760  AKZOY @ 107.05 #+15145558587
Buy 9050  AUKV @ 146.97 #+15145550016
Sell 7200  AKZOY @ 107.29 #+15145556974
Sell 7820  AVAB @ 162.3 #+15145553605
Buy 13860  AVAB @ 162.95 #+15145550673
Sell 4990  AKZOY @ 106.9 #+15145558941
Buy 640  ABLE @ 17.87 #+15145556996
Sell 14940  AVAB @ 161.25 #+15145557920
Buy 9980  AVAB @ 159.25 #+15145550667
Buy 5680  AKZOY @ 107.02 #+15145555554
Buy 1090  ABLE @ 17.81 #+15145557212
Sell 11990  AVAB @ 158.91 #+15145557398
Buy 24310  AGOG @ 58.38 #+15145550451
Buy 870  ABLE @ 17.66 #+15145551668
Sell 16360  AVAB @ 161.2 #+15145558040
Sell 13260  AVAB @ 155.62 #+15145557666
Buy 28470  AGOG @ 58.4 #+15145559398
Sell 9300  AUKV @ 145.49 #+15145558121
Sell 23770  AGOG @ 58.5 #+15145555154
Buy 690  ABLE @ 17.49 #+15145553896
Buy 490  ABLE @ 17.45 #+15145559009
Sell 9360  AKZOY @ 107.4 #+15145556090
Buy 22130  AVAB @ 162.82 #+15145555490
Sell 9320  AUKV @ 146.08 #+15145559111
Buy 31660  AGOG @ 58.78 #+15145557166
Sell 30880  AGOG @ 57.81 #+15145558965
Sell 57640  AGOG @ 57.25 #+15145551159
Buy 60910  AGOG @ 57.21 #+15145555088
Buy 5730  AUKV @ 148.88 #+15145554019
Sell 118550  AGOG @ 57.42 #+15145556991
Sell 14800  AKZOY @ 107.9 #+15145557541
Sell 41790  AGOG @ 58.25 #+15145558052
Sell 10280  AKZOY @ 108.27 #+15145557056
Sell 7800  AVAB @ 163.02 #+15145558590
Buy 11350  AVAB @ 162.92 #+15145556319
Buy 4840  AUKV @ 145.82 #+15145552815
Sell 11210  AVAB @ 159.4 #+15145552729
Sell 30960  AGOG @ 64.62 #+15145557062
Buy 18920  AGOG @ 64.77 #+15145559903
Buy 570  ABLE @ 17.58 #+15145557181
Sell 8360  AKZOY @ 108.92 #+15145554702
Sell 7450  AVAB @ 166.7 #+15145554869
Sell 570  ABLE @ 17.36 #+15145551098
Buy 11450  AVAB @ 171.46 #+15145557660
Buy 26190  AGOG @ 64.07 #+15145552143
Sell 7610  AVAB @ 176.59 #+15145550640
Buy 11790  AUKV @ 145.87 #+15145551553
Sell 12320  AUKV @ 144.28 #+15145556465
Sell 680  ABLE @ 17.01 #+15145555031
Sell 9280  AVAB @ 171.63 #+15145555537
Buy 15440  AKZOY @ 108.35 #+15145558603
Sell 4930  AUKV @ 145.95 #+15145556459
Buy 13280  AVAB @ 169.47 #+15145555852
Sell 6830  AKZOY @ 107.55 #+15145558624
Buy 16280  AGOG @ 64.82 #+15145554823
Buy 11910  AUKV @ 148.03 #+15145551296
Buy 810  ABLE @ 16.87 #+15145559187
Sell 16260  AGOG @ 65.96 #+15145555223
Buy 720  ABLE @ 16.75 #+15145553650
Buy 980  ABLE @ 16.77 #+15145552727
Buy 7860  AUKV @ 151.81 #+15145558312
Buy 1170  ABLE @ 16.58 #+15145555726
Sell 540  ABLE @ 16.76 #+15145557399
Buy 390  ABLE @ 16.95 #+15145555039
Buy 9560  AVAB @ 172.36 #+15145556402
Buy 29410  AGOG @ 66.39 #+15145550906
Buy 380  ABLE @ 17.16 #+15145558073
Sell 12820  AGOG @ 66.1 #+15145550751
Buy 430  ABLE @ 17.14 #+15145552715
Buy 16850  AVAB @ 171.42 #+15145555682
Buy 8520  AVAB @ 172.75 #+15145559704
Sell 7630  AUKV @ 156.69 #+15145554971
Sell 11690  AUKV @ 161.22 #+15145559602
Sell 8440  AVAB @ 170.4 #+15145557234
Sell 4480  AKZOY @ 108.39 #+15145553526
Sell 12390  AVAB @ 172.68 #+15145550951
Buy 3790  AKZOY @ 107.98 #+15145558737
Sell 17240  AVAB @ 172.15 #+15145558877
Buy 8350  AUKV @ 164.85 #+15145553708
Buy 11700  AUKV @ 164.12 #+15145557627
Buy 12930  AUKV @ 163.74 #+15145552490
Buy 20540  AGOG @ 64.48 #+15145550524
Sell 8500  AVAB @ 161.43 #+15145553454
Sell 8370  AVAB @ 159.63 #+15145559887
Sell 6170  AKZOY @ 108.2 #+15145559657
Sell 8420  AUKV @ 161.67 #+15145557494
Buy 3290  AUKV @ 158.87 #+15145554063
Buy 8560  AUKV @ 167.32 #+15145554728
Sell 7550  AVAB @ 159.2 #+15145552563
Sell 24220  AGOG @ 63.03 #+15145554347
Buy 8890  AKZOY @ 107.78 #+15145556900
Buy 3840  AUKV @ 164.1 #+15145557828
Sell 12230  AGOG @ 63.81 #+15145552439
Buy 8550  AUKV @ 166.82 #+15145555049
Buy 7460  AVAB @ 156.39 #+15145555043
Sell 5980  AUKV @ 160.91 #+15145550881
Sell 6960  AKZOY @ 107.13 #+15145553969
Buy 360  ABLE @ 17.36 #+15145557956
Sell 6160  AUKV @ 159.88 #+15145556920
Buy 15080  AUKV @ 157.95 #+15145550487
Sell 650  ABLE @ 17.41 #+15145553478
Sell 10110  AGOG @ 61.96 #+15145552221
Buy 10960  AUKV @ 151.92 #+15145555115
Sell 11560  AGOG @ 62.39 #+15145554902
Buy 12130  AUKV @ 153.39 #+15145551864
Buy 11670  AGOG @ 62.93 #+15145553546
Buy 5070  AGOG @ 62.63 #+15145551423
Sell 2810  AKZOY @ 106.36 #+15145552820
Buy 680  ABLE @ 17.28 #+15145551663
Buy 520  ABLE @ 17.3 #+15145557420
Sell 4360  AKZOY @ 106.14 #+15145559575
Buy 11430  AUKV @ 153.63 #+15145554475
Sell 490  ABLE @ 17.32 #+15145559118
Buy 6520  AUKV @ 152.61 #+15145552487
Buy 9540  AGOG @ 62.26 #+15145555827
Sell 13260  AUKV @ 155.37 #+15145553290
Buy 11620  AGOG @ 63.61 #+15145550042
Sell 15260  AGOG @ 63.25 #+15145553041
Sell 8100  AVAB @ 154.19 #+15145556238
Sell 8530  AVAB @ 158.63 #+15145556070
Sell 730  ABLE @ 17.3 #+15145555024
Buy 18560  AGOG @ 63.39 #+15145550949
Sell 610  ABLE @ 17.22 #+15145555024
Sell 4920  AKZOY @ 106.37 #+15145554058
Buy 710  ABLE @ 17.23 #+15145553648
Buy 21800  AGOG @ 66.3 #+15145556008
Sell 8790  AUKV @ 152.43 #+15145556592
Sell 6550  AUKV @ 151.63 #+15145553095
Buy 11050  AVAB @ 155.55 #+15145553609
Sell 17280  AUKV @ 152.78 #+15145555419
Sell 5250  AVAB @ 156.07 #+15145557907
Buy 4990  AKZOY @ 105.97 #+15145553056
Sell 6120  AKZOY @ 105.95 #+15145559194
Sell 20900  AGOG @ 64.98 #+15145552125
Sell 20340  AUKV @ 154 #+15145556443
Buy 1250  ABLE @ 17.02 #+15145559232
Buy 5000  AKZOY @ 106.73 #+15145554986
Buy 3560  AKZOY @ 106.84 #+15145557918
Sell 11980  AVAB @ 156.58 #+15145552398
Buy 3530  AKZOY @ 106.9 #+15145550681
Buy 23030  AGOG @ 61.73 #+15145554690
Sell 600  ABLE @ 17.12 #+15145551800
Buy 3150  AKZOY @ 107.72 #+15145557519
Buy 17260  AGOG @ 66.22 #+15145550229
Buy 9320  AVAB @ 153.71 #+15145550009
Sell 15290  AUKV @ 156.23 #+15145554730
Sell 640  ABLE @ 16.96 #+15145553300
Buy 12920  AVAB @ 149.08 #+15145552260
Sell 570  ABLE @ 17.02 #+15145552231
Sell 9770  AGOG @ 63.83 #+15145553621
Sell 14750  AVAB @ 149.3 #+15145558992
Sell 4340  AVAB @ 150.53 #+15145552271
Sell 520  ABLE @ 16.95 #+15145556918
Buy 11110  AGOG @ 62.51 #+15145552177
Sell 2720  AKZOY @ 107.81 #+15145555895
Sell 7370  AUKV @ 158.63 #+15145557350
Buy 7240  AUKV @ 155.13 #+15145558528
Sell 480  ABLE @ 16.88 #+15145558629
Sell 12850  AGOG @ 64.42 #+15145552665
Buy 400  ABLE @ 16.75 #+15145553696
Buy 4680  AKZOY @ 108.17 #+15145557242
Sell 470  ABLE @ 16.96 #+15145551716
Buy 4020  AUKV @ 156.05 #+15145551821
Sell 6980  AUKV @ 158.81 #+15145552530
Sell 15640  AGOG @ 64.23 #+15145551115
Sell 460  ABLE @ 16.82 #+15145552477
Sell 600  ABLE @ 16.49 #+15145551798
Buy 510  ABLE @ 16.5 #+15145550323
Sell 16350  AGOG @ 62.45 #+15145559994
Sell 510  ABLE @ 16.37 #+15145550826
Sell 15380  AGOG @ 65.68 #+15145557707
Buy 5060  AUKV @ 163.45 #+15145554272
Sell 2910  AKZOY @ 108.24 #+15145551729
Sell 14410  AGOG @ 62.93 #+15145557404
Sell 20060  AGOG @ 63.47 #+15145553670
Sell 31600  AGOG @ 64.49 #+15145558616
Buy 2830  AVAB @ 156.45 #+15145558382
Sell 2170  AKZOY @ 108.18 #+15145554976
Buy 28690  AGOG @ 67.17 #+15145558966
Sell 5150  AUKV @ 168.6 #+15145551026
Sell 3400  AKZOY @ 107.83 #+15145551295
Buy 210  ABLE @ 16.23 #+15145551405
Sell 5330  AVAB @ 156.65 #+15145556781
Sell 2480  AKZOY @ 107.87 #+15145558275
Sell 23190  AGOG @ 60.67 #+15145556044
Buy 2960  AKZOY @ 107.99 #+15145553274
Buy 2160  AKZOY @ 107.7 #+15145554357
Sell 4640  AVAB @ 152.43 #+15145553077
Sell 3150  AKZOY @ 108.41 #+15145553278
Buy 3920  AKZOY @ 107.95 #+15145552856
Sell 530  ABLE @ 16.29 #+15145552015
Sell 570  ABLE @ 16.19 #+15145559590
Sell 480  ABLE @ 16.2 #+15145556288
Buy 8250  AGOG @ 64.47 #+15145555092
Sell 790  ABLE @ 16.08 #+15145554218
Sell 2430  AKZOY @ 107.76 #+15145552219
Buy 7510  AVAB @ 146.85 #+15145557281
Sell 11690  AUKV @ 163.54 #+15145554699
Sell 21470  AGOG @ 64.44 #+15145554644
Sell 520  ABLE @ 15.87 #+15145558990
Sell 7120  AUKV @ 166.49 #+15145557818
Buy 5670  AUKV @ 167.26 #+15145556155
Sell 660  ABLE @ 15.43 #+15145559251
Sell 13550  AVAB @ 145.82 #+15145551487
Sell 26380  AGOG @ 63.05 #+15145557128
Buy 11990  AUKV @ 169.69 #+15145550918
Sell 9910  AVAB @ 142.62 #+15145557287
Buy 12220  AUKV @ 170.77 #+15145558853
Buy 27910  AGOG @ 61.09 #+15145554658
Buy 9070  AVAB @ 146.04 #+15145556268
Sell 3200  AKZOY @ 106.69 #+15145554920
Sell 680  ABLE @ 15.48 #+15145552043
Buy 30740  AGOG @ 63.74 #+15145555228
Buy 390  ABLE @ 15.34 #+15145550546
Sell 480  ABLE @ 15.23 #+15145556702
Buy 11090  AVAB @ 143.65 #+15145552576
Buy 44790  AGOG @ 63.99 #+15145558079
Sell 13190  AVAB @ 144.62 #+15145550535
Buy 11730  AUKV @ 170.16 #+15145559437
Sell 7130  AVAB @ 146.51 #+15145558437
Buy 470  ABLE @ 15.09 #+15145555542
Buy 4940  AVAB @ 148.6 #+15145552536
Sell 12250  AVAB @ 144.83 #+15145551803
Buy 39460  AGOG @ 64.45 #+15145552109
Sell 12380  AUKV @ 176.97 #+15145557770
Buy 390  ABLE @ 15.01 #+15145552974
Sell 3890  AUKV @ 172.94 #+15145556604
Buy 370  ABLE @ 14.67 #+15145556235
Buy 15780  AUKV @ 170.2 #+15145552542
Sell 2720  AKZOY @ 107.24 #+15145550944
Sell 6470  AVAB @ 150.66 #+15145551382
Buy 440  ABLE @ 14.67 #+15145556359
Sell 3230  AKZOY @ 107.07 #+15145556414
Sell 5250  AUKV @ 174.62 #+15145552671
Buy 11980  AGOG @ 62.24 #+15145552614
Buy 14580  AVAB @ 146.22 #+15145550347
Sell 10110  AGOG @ 59.82 #+15145558870
Buy 12920  AVAB @ 146.34 #+15145559113
Buy 8950  AUKV @ 161.87 #+15145559124
Sell 5370  AVAB @ 148.83 #+15145550010
Buy 10530  AVAB @ 147.1 #+15145559502
Buy 2430  AKZOY @ 107.28 #+15145556758
Sell 10970  AUKV @ 165.29 #+15145551276
Buy 12230  AGOG @ 60.36 #+15145553310
Sell 10520  AVAB @ 146.06 #+15145555538
Sell 7540  AUKV @ 166.63 #+15145553044
Sell 2910  AKZOY @ 107.2 #+15145557732
Buy 13720  AGOG @ 57.75 #+15145552478
Buy 380  ABLE @ 14.69 #+15145556832
Buy 13230  AUKV @ 169.05 #+15145554788
Buy 5540  AVAB @ 146.97 #+15145559678
Buy 11200  AVAB @ 145.49 #+15145558697
Sell 7610  AUKV @ 173.5 #+15145559150
Sell 11020  AUKV @ 168.91 #+15145552801
Sell 14570  AVAB @ 146.08 #+15145557334
Sell 12810  AUKV @ 165.87 #+15145558200
Buy 9940  AUKV @ 160.67 #+15145556387
Buy 3480  AKZOY @ 107.14 #+15145555532
Buy 760  ABLE @ 14.73 #+15145550592
Buy 640  ABLE @ 14.93 #+15145559885
Sell 7990  AUKV @ 158.57 #+15145556542
Sell 560  ABLE @ 14.86 #+15145556684
Buy 12210  AGOG @ 60.21 #+15145559168
Sell 6090  AUKV @ 157.62 #+15145554275
Sell 750  ABLE @ 14.89 #+15145552557
Buy 13280  AVAB @ 148.88 #+15145551700
Sell 4840  AKZOY @ 107.81 #+15145556961
Buy 14430  AGOG @ 60.14 #+15145556050
Buy 690  ABLE @ 14.87 #+15145558432
Sell 370  ABLE @ 14.63 #+15145559849
Sell 420  ABLE @ 14.78 #+15145559717
Buy 4480  AKZOY @ 108.1 #+15145553789
Buy 11650  AGOG @ 59.91 #+15145559884
Sell 4970  AKZOY @ 108.15 #+15145555005
Buy 11650  AGOG @ 59.95 #+15145555164
Sell 10960  AVAB @ 145.82 #+15145555852
Sell 14110  AUKV @ 158.72 #+15145550139
Buy 3880  AKZOY @ 109.03 #+15145553393
Buy 6240  AKZOY @ 108.53 #+15145550101
Sell 7080  AVAB @ 145.87 #+15145550374
Buy 4190  AKZOY @ 108.97 #+15145552149
Buy 6390  AVAB @ 144.28 #+15145558412
Buy 4360  AKZOY @ 108.7 #+15145550134
Sell 5680  AKZOY @ 109.26 #+15145552692
Buy 7480  AKZOY @ 109.92 #+15145553318
Buy 16880  AGOG @ 59.77 #+15145554985
Sell 17160  AUKV @ 157.67 #+15145558256
Buy 530  ABLE @ 14.87 #+15145553119
Buy 4510  AKZOY @ 110.13 #+15145558017
Sell 17880  AGOG @ 59.85 #+15145551278
Sell 8650  AKZOY @ 110.64 #+15145551480
Sell 41930  AGOG @ 59.94 #+15145558755
